id;issue_d;loan_amnt;loan_status;funded_amnt;term;int_rate;installment;grade;sub_grade;verification_status;url;addr_state;total_pymnt
50054000;May-15;14700.0;Current;14700.0; 36 months;дек.69;493.11;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50054000;IL;3450.55
62285596;Oct-15;4500.0;Current;4500.0; 36 months;13.33;152.34;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62285596;;433.01
63527281;Nov-15;9000.0;Current;; 36 months;14.65;310.45;C;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63527281;MS;609.91
53995745;Jul-15;2000.0;Current;2000.0;;сеп.17;63.76;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53995745;IL;1583.37
46694009;May-15;10000.0;Current;10000.0; 36 months;;303.91;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46694009;MO;2427.99
39649735;Jan-15;20925.0;Current;20925.0; 60 months;сеп.49;439.37;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39649735;CO;5244.86
61842563;Oct-15;9000.0;Current;9000.0; 36 months;авг.18;282.78;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61842563;NH;844.25
57734632;Aug-15;10000.0;Current;; 60 months;15.61;241.12;D;D1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=57734632;NY;972.86
60924257;Oct-15;5000.0;Current;5000.0; 36 months;юни.89;;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60924257;MN;458.59
51125809;Jun-15;8000.0;Fully Paid;8000.0; 36 months;юли.89;250.29;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51125809;MI;8138.72
53182669;Jul-15;10000.0;Current;10000.0; 36 months;17.86;360.83;D;D5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53182669;NJ;2155.06
56129522;Jul-15;23000.0;Current;23000.0; 60 months;13.99;535.06;C;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56129522;GA;2657.42
46836449;Apr-15;6000.0;;6000.0; 36 months;окт.99;196.41;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46836449;CA;1586.41
39560141;Jan-15;24925.0;Current;24925.0; 36 months;авг.67;788.79;B;B1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39560141;MA;8652.68
46134649;Apr-15;10150.0;Fully Paid;10150.0; 36 months;дек.69;340.49;C;C2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46134649;CA;10770.85
65916571;Dec-15;35000.0;Current;35000.0; 60 months;18.фев;892.59;E;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65916571;CA;857.2
44259286;Apr-15;14350.0;Current;; 36 months;16.99;511.55;D;D3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44259286;FL;7657.69
46722114;Apr-15;7625.0;Current;7625.0; 36 months;14.65;263.02;C;C5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46722114;CA;2097.95
46634303;Apr-15;5000.0;Current;5000.0; 36 months;ное.53;164.96;B;B5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46634303;;1316.48
67565376;Dec-15;22000.0;Issued;22000.0;;19.48;576.52;E;E2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67565376;FL;0.0
43801177;Mar-15;3000.0;Current;3000.0; 36 months;дек.69;;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43801177;FL;1749.16
46116481;Apr-15;16000.0;Current;16000.0; 36 months;13.33;541.65;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46116481;OH;4851.15
56020063;Jul-15;32000.0;Current;32000.0; 36 months;сеп.17;1020.13;B;B2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56020063;CA;5084.35
56111042;Aug-15;20000.0;Current;20000.0; 60 months;18.25;510.6;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56111042;AK;2532.72
53744591;Jul-15;10000.0;Current;10000.0; 36 months;;327.34;B;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53744591;NY;1957.93
67929182;Dec-15;10950.0;Issued;10950.0; 36 months;сеп.17;349.08;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67929182;MN;0.0
63888522;Nov-15;18000.0;Current;18000.0; 36 months;окт.99;589.22;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63888522;GA;1167.45
42297060;Mar-15;18000.0;Current;18000.0; 36 months;юни.39;550.79;A;A2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42297060;MI;
58583261;Aug-15;;Current;10000.0; 60 months;14.65;236.07;C;C5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58583261;FL;936.14
56039706;Jul-15;8000.0;Current;8000.0; 36 months;16.99;285.19;D;D3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56039706;WA;1410.85
47551227;May-15;35000.0;Current;35000.0; 60 months;20.49;936.86;;E4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=47551227;VA;7455.04
45414568;Apr-15;15000.0;Current;15000.0; 36 months;18.25;544.17;E;E1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45414568;MN;4882.32
61439761;Oct-15;;Current;10000.0; 36 months;юни.89;308.27;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61439761;FL;917.15
40482055;Feb-15;16150.0;Current;16150.0;;24.99;642.04;F;F4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40482055;CO;7017.6
59142073;Sep-15;24200.0;Current;24200.0; 36 months;17.57;869.68;D;D4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59142073;CA;3419.67
40674449;Feb-15;12000.0;Fully Paid;12000.0; 36 months;13.99;410.08;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40674449;NC;12097.93
53392545;Jul-15;12000.0;Current;12000.0; 60 months;17.86;303.81;D;D5;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53392545;MO;1810.95
54159150;Jul-15;30000.0;Current;30000.0;;дек.69;1006.35;C;C2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=54159150;KS;6165.0
64290170;Nov-15;14000.0;Current;14000.0;;сеп.99;297.39;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64290170;CA;618.09
56019979;Jul-15;19600.0;;19600.0; 60 months;авг.18;399.11;B;B1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56019979;MN;1986.64
59291033;Sep-15;5000.0;Fully Paid;5000.0; 36 months;;150.58;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59291033;FL;5053.5
39369476;Jan-15;8000.0;In Grace Period;8000.0; 36 months;ное.99;265.68;B;B5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39369476;NC;2917.15
56099097;Aug-15;35000.0;Current;35000.0; 60 months;24.99;1027.1;F;F4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56099097;;5354.16
38468646;Jan-15;9000.0;Current;9000.0; 36 months;окт.49;292.48;B;B3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38468646;PA;3499.27
43965208;Apr-15;9800.0;Late (31-120 days);9800.0;;15.61;342.66;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43965208;WI;2430.35
48394622;;10400.0;Late (31-120 days);10400.0; 60 months;16.55;255.96;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48394622;PA;1014.28
46349773;Apr-15;18150.0;Current;18150.0; 60 months;18.84;469.23;E;E2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46349773;AL;3734.84
60884925;Oct-15;34200.0;Current;; 36 months;юли.89;1069.97;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60884925;LA;3194.92
49763969;Jun-15;6450.0;Current;6450.0; 36 months;19.99;239.68;E;E4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=49763969;WA;1670.6
40922915;Feb-15;4000.0;Fully Paid;4000.0; 36 months;15.61;139.86;D;D1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40922915;FL;
38596666;Feb-15;35000.0;Current;; 36 months;дек.99;1179.12;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38596666;CO;12945.06
46367549;Apr-15;10000.0;Current;10000.0; 36 months;окт.99;327.34;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46367549;LA;2612.61
47531363;May-15;8500.0;Current;8500.0; 36 months;май.93;258.32;A;A1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=47531363;AZ;
46825829;May-15;10400.0;Current;10400.0; 60 months;18.25;265.51;E;E1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46825829;NY;2113.54
56672849;Aug-15;10000.0;Current;10000.0; 36 months;дек.29;333.53;;C1;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56672849;MO;1653.99
55099824;;35000.0;Current;35000.0; 36 months;юли.89;1095.0;A;A5;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55099824;TN;6539.32
51167400;Jun-15;35000.0;Current;35000.0; 36 months;сеп.17;1115.77;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=51167400;CA;8327.42
40385677;Feb-15;1000.0;Current;1000.0; 36 months;14.99;34.67;C;C5;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40385677;MD;345.03
65149703;Nov-15;3000.0;Current;3000.0; 36 months;ное.49;98.92;B;B5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65149703;OR;194.97
39450006;Jan-15;3500.0;Current;3500.0; 36 months;дек.39;116.91;C;C1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39450006;MD;1283.6
66434628;Dec-15;21600.0;Current;21600.0; 60 months;13.67;498.91;C;C4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66434628;HI;
46506750;Apr-15;24000.0;Current;24000.0; 36 months;16.55;850.31;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46506750;HI;7446.74
59411859;Sep-15;10000.0;Current;10000.0; 60 months;юли.89;202.24;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59411859;CA;804.58
50507608;Jun-15;35000.0;Current;35000.0; 60 months;13.99;814.21;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=50507608;MN;5672.27
66523226;Dec-15;10000.0;;10000.0; 36 months;юли.26;309.97;A;A4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66523226;TX;305.94
52016709;Jun-15;20000.0;Current;20000.0; 60 months;13.99;465.27;C;C4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52016709;TX;
44055442;Apr-15;;Current;28000.0; 36 months;юни.68;860.47;A;A3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44055442;WI;7806.57
61550210;Oct-15;21000.0;Current;21000.0; 60 months;дек.69;474.49;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61550210;IL;1408.67
52708699;Jun-15;30000.0;Current;30000.0; 60 months;авг.18;610.88;B;B1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52708699;HI;3638.01
55523519;Jul-15;20000.0;Current;20000.0; 60 months;13.33;;C;C3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55523519;CO;2277.44
46195495;Apr-15;5000.0;Current;5000.0; 36 months;сеп.17;159.4;;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46195495;CT;1429.51
46386455;Apr-15;25000.0;Current;25000.0; 36 months;15.61;874.12;;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46386455;VA;7823.72
47990247;May-15;7625.0;Current;7625.0; 36 months;15.61;266.61;D;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=47990247;NY;2119.65
62185472;Oct-15;20000.0;Current;20000.0; 60 months;16.55;492.23;D;D2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=62185472;FL;
65220177;Nov-15;3800.0;Current;3800.0; 36 months;;124.39;B;B4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65220177;CA;244.14
53081598;Jul-15;26525.0;;26525.0; 36 months;18.55;966.28;E;E2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53081598;IL;5770.34
41123209;Feb-15;18000.0;Current;18000.0; 36 months;13.33;609.36;C;C3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41123209;FL;6080.27
61036299;Oct-15;5950.0;Current;5950.0; 36 months;24.99;236.54;F;F4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=61036299;AL;693.1
56069516;Aug-15;11675.0;Current;11675.0;;13.99;271.6;C;C4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56069516;WV;1348.93
47847436;May-15;15500.0;;15500.0; 36 months;юни.68;476.34;A;A3;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=47847436;MN;3804.97
63414277;Nov-15;10000.0;Current;10000.0; 60 months;юли.89;202.24;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63414277;CA;400.1
58912194;Aug-15;16150.0;Current;16150.0; 60 months;17.57;406.34;D;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=58912194;;1609.6
48675505;May-15;6400.0;Current;6400.0; 36 months;;197.38;A;A4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=48675505;NJ;1576.58
66440853;Dec-15;11000.0;Current;11000.0; 36 months;13.18;371.59;C;C3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=66440853;;355.48
39259539;Jan-15;6000.0;Fully Paid;6000.0; 36 months;окт.49;194.99;B;B3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=39259539;CA;6424.01
59273236;Sep-15;7000.0;;7000.0; 36 months;окт.99;229.14;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59273236;NJ;908.01
65354278;Nov-15;35000.0;Current;; 60 months;17.57;880.61;D;D4;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=65354278;CA;812.28
45704441;Apr-15;24000.0;Current;24000.0; 60 months;19.52;629.47;E;E3;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=45704441;OH;5613.18
64009245;Nov-15;24000.0;Current;24000.0; 60 months;15.41;576.14;;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=64009245;GA;535.05
67900145;Dec-15;9800.0;Issued;9800.0; 36 months;авг.38;308.82;B;;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67900145;TX;0.0
60861405;Sep-15;18000.0;;18000.0; 60 months;13.99;418.74;C;C4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60861405;OR;1242.23
52908791;Jul-15;25000.0;Current;25000.0; 36 months;юли.89;782.15;A;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=52908791;MD;
40737225;Feb-15;15000.0;Current;; 60 months;16.55;369.17;D;D2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40737225;IL;4047.08
67435508;Dec-15;5050.0;Current;5050.0; 36 months;18.фев;183.08;E;E1;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=67435508;IL;0.0
44765549;Apr-15;21000.0;Fully Paid;21000.0; 36 months;юли.89;657.0;;A5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=44765549;MI;21182.75
46612020;;17000.0;Current;17000.0; 36 months;16.55;602.3;D;D2;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46612020;NC;4802.77
53111134;Jul-15;26650.0;;26650.0; 36 months;17.57;957.73;D;D4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53111134;NJ;5720.37
60627197;Oct-15;24000.0;Current;24000.0; 36 months;юли.89;750.86;A;A5;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60627197;MI;2231.54
63888637;Nov-15;2000.0;Current;2000.0; 36 months;сеп.17;;B;B2;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=63888637;PA;128.98
55108529;Jul-15;17000.0;Current;17000.0; 60 months;28.49;;G;G4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55108529;KS;3295.39
56271121;Aug-15;12000.0;Current;12000.0; 60 months;дек.69;271.14;C;;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=56271121;CA;1347.24
42298050;Apr-15;26575.0;Late (31-120 days);26575.0; 60 months;19.52;697.0;E;E3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=42298050;FL;5061.98
46114856;Apr-15;5000.0;Current;; 36 months;юли.89;156.43;A;A5;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=46114856;MS;1405.68
60893155;Oct-15;8000.0;;8000.0; 36 months;16.99;285.19;D;D3;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60893155;LA;840.47
60707157;Sep-15;7800.0;;7800.0; 36 months;дек.29;260.16;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60707157;WI;1029.99
60864759;Oct-15;8900.0;Current;8900.0; 36 months;сеп.17;283.73;B;B2;;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60864759;IL;869.32
38645124;Jan-15;20400.0;Current;20400.0; 36 months;ное.44;672.13;B;B4;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38645124;IL;
40317498;Feb-15;20000.0;Current;20000.0; 60 months;дек.39;448.85;C;C1;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40317498;PA;4923.58
38578335;Jan-15;6000.0;Current;6000.0; 36 months;14.99;207.97;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=38578335;NY;2485.65
59131568;Sep-15;18000.0;Current;18000.0; 60 months;;418.74;C;C4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=59131568;MA;1660.97
40412749;Mar-15;12000.0;Current;12000.0; 36 months;окт.99;;B;B4;Not Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=40412749;FL;3770.64
60923568;Oct-15;2600.0;Current;2600.0; 36 months;15.61;90.91;D;D1;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=60923568;HI;268.22
43290337;Apr-15;7500.0;Current;7500.0; 36 months;сеп.17;239.1;B;B2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=43290337;NC;
55158882;Jul-15;9275.0;;9275.0; 36 months;14.65;319.94;C;C5;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=55158882;CA;1904.54
53424215;Jul-15;6500.0;Current;6500.0; 36 months;дек.69;218.05;C;C2;Source Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=53424215;AL;1317.04
41236738;Mar-15;8000.0;Current;8000.0; 36 months;14.65;275.96;C;;Verified;https://www.lendingclub.com/browse/loanDetail.action?loan_id=41236738;WI;2781.66
